,학교명,년도,전형,과,모집인원,지원인원,경쟁률,평균점수
400,가천대,2017,가천바람개비,사회복지학과,5,120,24,2.56
401,가천대,2017,가천바람개비,유아교육학과,4,112,28,2.43
402,가천대,2017,가천바람개비,한국어문학과,4,54,13.5,2.82
403,가천대,2017,가천바람개비,영미어문학과,5,106,21.2,2.76
404,가천대,2017,가천바람개비,동양어문학과,8,100,12.5,3.14
405,가천대,2017,가천바람개비,유럽어문학과,5,50,10,2.88
406,가천대,2017,가천바람개비,법학과,6,135,22.5,3.21
407,가천대,2017,가천바람개비,경찰.안보학과,5,162,32.4,2.28
408,가천대,2017,가천바람개비,도시계획학과,5,60,12,3.61
409,가천대,2017,가천바람개비,조경학과,5,83,16.6,3.46
410,가천대,2017,가천바람개비,실내건축학과,4,91,22.75,2.73
411,가천대,2017,가천바람개비,건축학과(5년제),5,63,12.6,3.02
412,가천대,2017,가천바람개비,건축공학과,4,44,11,3.11
413,가천대,2017,가천바람개비,설비.소방공학과,5,72,14.4,3.3
414,가천대,2017,가천바람개비,전기공학과,4,55,13.75,2.71
415,가천대,2017,가천바람개비,화공생명공학과,8,169,21.13,2.5
416,가천대,2017,가천바람개비,기계공학과,5,218,43.6,3.08
417,가천대,2017,가천바람개비,토목환경공학과,5,49,9.8,3.25
418,가천대,2017,가천바람개비,토목환경공학과(야),4,22,5.5,3.76
419,가천대,2017,가천바람개비,산업경영공학과,5,78,15.6,3.04
420,가천대,2017,가천바람개비,식품생물공학과,5,156,31.2,2.91
421,가천대,2017,가천바람개비,바이오나노학과,5,92,18.4,2.77
422,가천대,2017,가천바람개비,생명과학과,5,100,20,2.39
423,가천대,2017,가천바람개비,나노물리학과,5,46,9.2,3.36
424,가천대,2017,가천바람개비,나노화학과,5,88,17.6,2.7
425,가천대,2017,가천바람개비,식품영양학과,6,134,22.33,2.92
426,가천대,2017,가천바람개비,소프트웨어학과,7,92,13.14,2.69
427,가천대,2017,가천바람개비,컴퓨터공학과(자연),6,81,13.5,2.75
428,가천대,2017,가천바람개비,컴퓨터공학과(인문),5,38,7.6,3.26
429,가천대,2017,가천바람개비,전자공학과,5,77,15.4,2.65
430,가천대,2017,가천바람개비,전자공학과(야),3,12,4,4.11
431,가천대,2017,가천바람개비,에너지IT학과,5,73,14.6,3.17
432,가천대,2017,가천바람개비,패션디자인,5,87,17.4,2.78
433,가천대,2017,가천바람개비,간호학과(자연),11,472,42.91,2.21
434,가천대,2017,가천바람개비,간호학과(인문),11,368,33.45,2.14
435,가천대,2017,가천바람개비,의용생체공학과,5,55,11,3.03
436,가천대,2017,가천바람개비,치위생학과,5,76,15.2,2.73
437,가천대,2017,가천바람개비,응급구조학과,5,80,16,2.54
438,가천대,2017,가천바람개비,방사선학과,5,92,18.4,2.88
439,가천대,2017,가천바람개비,물리치료학과,5,125,25,2.53
440,가천대,2017,가천바람개비,운동재활복지학과,4,104,26,2.78
441,가천대,2017,농어촌(종합),경영학트랙,3,13,4.33,3.54
442,가천대,2017,농어촌(종합),글로벌경제학과,1,5,5,4.49
443,가천대,2017,농어촌(종합),관광경영학과,2,36,18,3.11
444,가천대,2017,농어촌(종합),헬스케어경영학과,1,5,5,3.16
445,가천대,2017,농어촌(종합),응용통계학과,1,4,4,3.28
446,가천대,2017,농어촌(종합),행정학과,2,11,5.5,3.52
447,가천대,2017,농어촌(종합),미디어커뮤니케이션학과,2,20,10,3.18
448,가천대,2017,농어촌(종합),사회복지학과,3,15,5,2.79
449,가천대,2017,농어촌(종합),유아교육학과,2,27,13.5,3.25
450,가천대,2017,농어촌(종합),한국어문학과,2,17,8.5,NA
451,가천대,2017,농어촌(종합),영미어문학과,2,9,4.5,2.99
452,가천대,2017,농어촌(종합),동양어문학과,1,3,3,3.23
453,가천대,2017,농어촌(종합),법학과,1,13,13,3.35
454,가천대,2017,농어촌(종합),건축공학과,2,15,7.5,4.41
455,가천대,2017,농어촌(종합),전기공학과,2,8,4,3.62
456,가천대,2017,농어촌(종합),화공생명공학과,2,14,7,3.61
457,가천대,2017,농어촌(종합),기계공학과,2,17,8.5,3.94
458,가천대,2017,농어촌(종합),토목환경공학과,1,6,6,3.68
459,가천대,2017,농어촌(종합),식품생물공학과,1,6,6,3.51
460,가천대,2017,농어촌(종합),나노물리학과,1,3,3,5
461,가천대,2017,농어촌(종합),식품영양학과,1,9,9,4.26
462,가천대,2017,농어촌(종합),컴퓨터공학과(자연),2,13,6.5,3.35
463,가천대,2017,농어촌(종합),전자공학과,1,5,5,3.81
464,가천대,2017,농어촌(종합),간호학과(자연),3,42,14,2.25
465,가천대,2017,농어촌(종합),치위생학과,2,18,9,3.77
466,가천대,2017,농어촌(종합),응급구조학과,2,22,11,3.31
467,가천대,2017,농어촌(종합),방사선학과,2,5,2.5,4.54
468,가천대,2017,농어촌(종합),물리치료학과,2,31,15.5,3.49
469,가천대,2017,농어촌(종합),운동재활복지학과,1,6,6,4.64
470,가천대,2017,교육기회균형,경영학트랙,3,37,12.33,3.43
471,가천대,2017,교육기회균형,경영학트랙(야),1,9,9,3.64
472,가천대,2017,교육기회균형,글로벌경제학과,2,21,10.5,3.42
473,가천대,2017,교육기회균형,관광경영학과,3,40,13.33,3.44
474,가천대,2017,교육기회균형,행정학과,2,15,7.5,3.35
475,가천대,2017,교육기회균형,미디어커뮤니케이션학과,2,30,15,3.07
476,가천대,2017,교육기회균형,사회복지학과,3,38,12.67,3.86
477,가천대,2017,교육기회균형,유아교육학과,2,36,18,3.57
478,가천대,2017,교육기회균형,한국어문학과,2,23,11.5,2.86
479,가천대,2017,교육기회균형,영미어문학과,1,9,9,3.26
480,가천대,2017,교육기회균형,동양어문학과,1,10,10,5.09
481,가천대,2017,교육기회균형,법학과,2,17,8.5,3.37
482,가천대,2017,교육기회균형,도시계획학과,1,9,9,4.99
483,가천대,2017,교육기회균형,조경학과,1,12,12,4.31
484,가천대,2017,교육기회균형,건축공학과,2,34,17,3.68
485,가천대,2017,교육기회균형,전기공학과,2,21,10.5,3.73
486,가천대,2017,교육기회균형,화공생명공학과,3,29,9.67,2.61
487,가천대,2017,교육기회균형,기계공학과,2,18,9,3.9
488,가천대,2017,교육기회균형,식품영양학과,2,20,10,4
489,가천대,2017,교육기회균형,컴퓨터공학과(자연),2,23,11.5,3.31
490,가천대,2017,교육기회균형,전자공학과,2,17,8.5,3.71
491,가천대,2017,교육기회균형,의용생체공학과,1,8,8,6.65
492,가천대,2017,교육기회균형,치위생학과,2,35,17.5,4.04
493,가천대,2017,교육기회균형,응급구조학과,2,20,10,4.94
494,가천대,2017,교육기회균형,방사선학과,2,15,7.5,4.24
495,가천대,2017,교육기회균형,물리치료학과,2,24,12,2.72
496,가천대,2017,교육기회균형,운동재활복지학과,1,16,16,3.79
497,가천대,2017,실기우수자,회화.조소(동양화-자유표현),7,70,10,4.51
498,가천대,2017,실기우수자,회화.조소(서양화-자유표현),12,223,18.58,4.64
499,가천대,2017,실기우수자,회화.조소(조소),15,109,7.27,5.11
500,가천대,2017,실기우수자,디자인(시각-사고의전환),15,487,32.47,4.23
501,가천대,2017,실기우수자,디자인(시각-기초디자인),15,614,40.93,4.58
502,가천대,2017,실기우수자,디자인(산업-사고의전환),10,280,28,4.47
503,가천대,2017,실기우수자,디자인(산업-기초디자인),10,402,40.2,3.83
504,가천대,2017,실기우수자,체육,20,771,38.55,4.77
505,가천대,2017,실기우수자,태권도,30,650,21.67,5.68
506,가천대,2017,실기우수자,연기예술학과(연기),20,2055,102.75,5.56
507,가천대,2018,가천의예전형,의예과,15,464,30.93,1.78
508,가천대,2018,가천프런티어,경영학전공,20,260,13,3.12
509,가천대,2018,가천프런티어,글로벌경영학전공,20,174,8.7,3.38
510,가천대,2018,가천프런티어,금융수학과,8,50,6.25,3.32
511,가천대,2018,가천프런티어,글로벌경제학과,12,87,7.25,3.56
512,가천대,2018,가천프런티어,관광경영학과,8,480,60,3.33
513,가천대,2018,가천프런티어,헬스케어경영학과,6,51,8.5,3.29
514,가천대,2018,가천프런티어,응용통계학과,5,66,13.2,3.3
515,가천대,2018,가천프런티어,행정학과,8,133,16.63,3.08
516,가천대,2018,가천프런티어,미디어커뮤니케이션학과,11,422,38.36,2.96
517,가천대,2018,가천프런티어,사회복지학과,11,436,39.64,3.17
518,가천대,2018,가천프런티어,유아교육학과,13,351,27,2.75
519,가천대,2018,가천프런티어,한국어문학과,12,116,9.67,2.95
520,가천대,2018,가천프런티어,영미어문학과,9,263,29.22,3.01
521,가천대,2018,가천프런티어,동양어문학과,14,192,13.71,3.8
522,가천대,2018,가천프런티어,유럽어문학과,10,108,10.8,3.85
523,가천대,2018,가천프런티어,법학과,13,169,13,3.4
524,가천대,2018,가천프런티어,경찰.안보학과,10,275,27.5,2.56
525,가천대,2018,가천프런티어,도시계획학과,5,121,24.2,3.31
526,가천대,2018,가천프런티어,조경학과,5,96,19.2,3.67
527,가천대,2018,가천프런티어,실내건축학과,5,128,25.6,3.4
528,가천대,2018,가천프런티어,건축학과(5년제),6,262,43.67,3.09
529,가천대,2018,가천프런티어,건축공학과,5,77,15.4,3.87
530,가천대,2018,가천프런티어,설비.소방공학과,6,55,9.17,3.8
531,가천대,2018,가천프런티어,전기공학과,4,42,10.5,2.86
532,가천대,2018,가천프런티어,화공생명공학과,11,166,15.09,2.55
533,가천대,2018,가천프런티어,기계공학과,12,212,17.67,3.2
534,가천대,2018,가천프런티어,토목환경공학과,6,103,17.17,3.58
535,가천대,2018,가천프런티어,산업경영공학과,6,68,11.33,3.15
536,가천대,2018,가천프런티어,식품생물공학과,6,105,17.5,2.75
537,가천대,2018,가천프런티어,바이오나노학과,6,102,17,2.89
538,가천대,2018,가천프런티어,생명과학과,9,151,16.78,2.78
539,가천대,2018,가천프런티어,나노물리학과,10,71,7.1,3.55
540,가천대,2018,가천프런티어,나노화학과,10,201,20.1,2.79
541,가천대,2018,가천프런티어,식품영양학과,8,145,18.13,3.28
542,가천대,2018,가천프런티어,컴퓨터공학과(자연),15,316,21.07,2.76
543,가천대,2018,가천프런티어,전자공학과,10,166,16.6,3.31
544,가천대,2018,가천프런티어,에너지IT학과,6,94,15.67,3.32
545,가천대,2018,가천프런티어,패션디자인전공,6,113,18.83,3.78
546,가천대,2018,가천프런티어,간호학과(자연),42,808,19.24,2.41
547,가천대,2018,가천프런티어,의용생체공학과,7,110,15.71,2.63
548,가천대,2018,가천프런티어,치위생학과,6,109,18.17,3.33
549,가천대,2018,가천프런티어,응급구조학과,6,153,25.5,3.24
550,가천대,2018,가천프런티어,방사선학과,6,79,13.17,3.56
551,가천대,2018,가천프런티어,물리치료학과,6,160,26.67,3.22
552,가천대,2018,가천프런티어,운동재활복지학과,6,137,22.83,3.25
553,가천대,2018,실기우수자,회화.조소(동양화전공-자유표현),7,71,10.14,3.61
554,가천대,2018,실기우수자,회화.조소(서양화전공-자유표현),12,203,16.92,5.54
555,가천대,2018,실기우수자,회화.조소(조소전공),15,127,8.47,5.01
556,가천대,2018,실기우수자,디자인(시각-사고의전환),15,485,32.33,4.62
557,가천대,2018,실기우수자,디자인(시각-기초디자인),15,728,48.53,4.49
558,가천대,2018,실기우수자,디자인(산업-사고의전환),10,304,30.4,4.04
559,가천대,2018,실기우수자,디자인(산업-기초디자인),10,459,45.9,4.4
560,가천대,2018,실기우수자,태권도전공,20,581,29.05,5.47
561,가천대,2018,실기우수자,연기예술학과(연기),20,2254,112.7,5.3
562,가천대,2018,사회기여자,경영학전공,4,50,12.5,3.7
563,가천대,2018,사회기여자,글로벌경영학전공,4,38,9.5,3.35
564,가천대,2018,사회기여자,금융수학과,2,10,5,3.9
565,가천대,2018,사회기여자,글로벌경제학과,3,20,6.67,3.43
566,가천대,2018,사회기여자,관광경영학과,2,56,28,3.25
567,가천대,2018,사회기여자,헬스케어경영학과,2,15,7.5,4.58
568,가천대,2018,사회기여자,행정학과,2,20,10,3.3
569,가천대,2018,사회기여자,미디어커뮤니케이션학과,2,43,21.5,2.91
570,가천대,2018,사회기여자,사회복지학과,3,63,21,3.14
571,가천대,2018,사회기여자,유아교육학과,4,48,12,3.09
572,가천대,2018,사회기여자,한국어문학과,2,31,15.5,3.54
573,가천대,2018,사회기여자,영미어문학과,2,22,11,3.03
574,가천대,2018,사회기여자,동양어문학과,3,28,9.33,3.87
575,가천대,2018,사회기여자,법학과,3,67,22.33,3.08
576,가천대,2018,사회기여자,도시계획학과,1,22,22,3.52
577,가천대,2018,사회기여자,조경학과,1,13,13,3.91
578,가천대,2018,사회기여자,실내건축학과,2,50,25,3.02
579,가천대,2018,사회기여자,건축학과(5년제),2,31,15.5,3.69
580,가천대,2018,사회기여자,건축공학과,2,28,14,3.61
581,가천대,2018,사회기여자,설비.소방공학과,2,23,11.5,3.96
582,가천대,2018,사회기여자,전기공학과,1,12,12,3.4
583,가천대,2018,사회기여자,화공생명공학과,2,21,10.5,3.2
584,가천대,2018,사회기여자,기계공학과,2,31,15.5,3.41
585,가천대,2018,사회기여자,토목환경공학과,2,37,18.5,3.97
586,가천대,2018,사회기여자,산업경영공학과,2,26,13,3.62
587,가천대,2018,사회기여자,식품생물공학과,2,28,14,3.65
588,가천대,2018,사회기여자,식품영양학과,2,18,9,3.41
589,가천대,2018,사회기여자,소프트웨어학과,3,29,9.67,3.95
590,가천대,2018,사회기여자,컴퓨터공학과(자연),4,42,10.5,3.92
591,가천대,2018,사회기여자,전자공학과,3,34,11.33,3.25
592,가천대,2018,사회기여자,에너지IT학과,2,52,26,3.64
593,가천대,2018,사회기여자,패션디자인전공,2,25,12.5,4.34
594,가천대,2018,학생부우수자,경영학전공,21,221,10.52,2.25
595,가천대,2018,학생부우수자,글로벌경영학전공,22,251,11.41,2.31
596,가천대,2018,학생부우수자,금융수학과,7,151,21.57,2.62
597,가천대,2018,학생부우수자,글로벌경제학과,17,150,8.82,2.33
598,가천대,2018,학생부우수자,관광경영학과,7,72,10.29,2.37
599,가천대,2018,학생부우수자,헬스케어경영학과,7,78,11.14,2.61
600,가천대,2018,학생부우수자,응용통계학과,10,105,10.5,2.33
601,가천대,2018,학생부우수자,행정학과,9,84,9.33,2.39
602,가천대,2018,학생부우수자,미디어커뮤니케이션학과,10,134,13.4,2.1
603,가천대,2018,학생부우수자,사회복지학과,7,102,14.57,2.37
604,가천대,2018,학생부우수자,유아교육학과,8,73,9.13,2.1
605,가천대,2018,학생부우수자,한국어문학과,7,79,11.29,2.31
606,가천대,2018,학생부우수자,영미어문학과,7,149,21.29,2.38
607,가천대,2018,학생부우수자,동양어문학과,12,124,10.33,2.41
608,가천대,2018,학생부우수자,유럽어문학과,7,133,19,2.53
609,가천대,2018,학생부우수자,법학과,12,103,8.58,2.43
610,가천대,2018,학생부우수자,경찰.안보학과,7,75,10.71,2.01
611,가천대,2018,학생부우수자,도시계획학과,8,107,13.38,2.73
612,가천대,2018,학생부우수자,조경학과,7,157,22.43,2.74
613,가천대,2018,학생부우수자,실내건축학과,7,88,12.57,2.4
614,가천대,2018,학생부우수자,건축학과(5년제),7,126,18,2.42
615,가천대,2018,학생부우수자,건축공학과,7,107,15.29,2.86
616,가천대,2018,학생부우수자,설비.소방공학과,11,176,16,2.44
617,가천대,2018,학생부우수자,전기공학과,6,75,12.5,2.45
618,가천대,2018,학생부우수자,화공생명공학과,10,151,15.1,2
619,가천대,2018,학생부우수자,기계공학과,12,189,15.75,2.26
620,가천대,2018,학생부우수자,토목환경공학과,7,151,21.57,2.78
621,가천대,2018,학생부우수자,산업경영공학과,7,92,13.14,2.28
622,가천대,2018,학생부우수자,식품생물공학과,6,112,18.67,2.03
623,가천대,2018,학생부우수자,바이오나노학과,7,100,14.29,2.1
624,가천대,2018,학생부우수자,생명과학과,7,84,12,2.1
625,가천대,2018,학생부우수자,나노물리학과,7,171,24.43,2.56
626,가천대,2018,학생부우수자,나노화학과,6,137,22.83,2.1
